Name,Line,Sentiment,Irony,Hate,Intimacy,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
DOROTHY,"I'm not afraid of her.

MCS -- Zeke picks up another bucket of feed -- pours it into
trough --",0.3,[ 2.1609921 -1.4572983],[ 1.4719644 -1.6441778],0.1123473346233367,-5.624220848083496,-6.365575790405273,-5.593569278717041,-4.873334884643555,-3.359506845474243,-4.141451835632324,-6.507207870483398,-7.496725559234619,-6.213407516479492,-6.123940467834473,-5.038917064666748,-6.223262786865234,-6.9362568855285645,-6.051039695739746,-2.9633243083953857,-6.806114196777344,-7.1952900886535645,-5.770377159118652,-7.061647891998291,-5.692820072174072,-4.842165470123291,-6.759265899658203,-4.7039899826049805,-6.390610218048096,-7.284684658050537,-5.767134189605713,-6.929908752441406,1.3876689672470093
ZEKE,"Then the next time she squawks, walk
          right up to her and spit in her eye.
          That's what I'd do!

MLS -- Dorothy on railing -- loses her balance -- falls into
pig pen --",0.019047619047619,[0.04941985 0.24074909],[ 0.3004369  -0.42979613],0.0972504019737243,-5.779169082641602,-5.7340593338012695,-6.3838114738464355,-4.846047878265381,-2.2251269817352295,-6.35916805267334,-6.688048362731934,-6.573306560516357,-6.34726095199585,-6.477046966552734,-6.348972797393799,-6.868166923522949,-8.059118270874023,-5.640376091003418,-6.92462682723999,-8.084393501281738,-8.561347007751465,-6.268832206726074,-7.2019758224487305,-8.163454055786133,-4.268527984619141,-7.626594066619873,-4.519806861877441,-7.527841091156006,-8.60317325592041,-7.2231574058532715,-6.916928291320801,2.2387168407440186
DOROTHY,"Oh!

MCS -- Zeke reacts -- CAMERA PANS left as he jumps into pen --
takes Dorothy's foot out of wire -- then picks her up --
CAMERA PANS right as he carries her out of pen -- puts her
down with Hunk and Hickory -- Zeke jumps out of pen -- sits
down -- wipes his brow --",-0.0063492063492063,[ 1.917502  -1.2994801],[ 1.5455238 -1.7244033],0.0908581316471099,-6.038227558135986,-5.668735504150391,-5.478014945983887,-4.735038757324219,-4.753993988037109,-6.259092807769775,-5.858987808227539,-6.3493852615356445,-6.689112186431885,-5.650205612182617,-5.711258888244629,-5.975096225738525,-6.797407627105713,-6.083263874053955,-6.144224166870117,-6.832631587982178,-7.336719989776611,-6.024104595184326,-6.784111976623535,-7.460143089294434,-6.135512351989746,-7.75407600402832,-5.204151153564453,-7.733555793762207,-7.422823905944824,-5.786890029907227,-6.636523246765137,3.48818302154541
DOROTHY (CONT'D),"Oh! Oh, Zeke! Help! Help me, Zeke!
          Get me out of here! Help!",0.0,[ 0.77710086 -0.28364912],[ 1.8618313 -1.870457 ],0.0994447767734527,-6.034332752227783,-6.706632137298584,-4.481085300445557,-3.9881672859191895,-3.9438936710357666,0.1250418871641159,-6.036176681518555,-6.155769348144531,-5.152762413024902,-4.668578624725342,-4.9018683433532715,-5.8461198806762695,-6.559247016906738,-5.839946269989014,-2.7441246509552,-6.3410325050354,-4.9974284172058105,-5.556125640869141,-5.9846391677856445,-3.2332775592803955,-4.432040691375732,-6.754647254943848,-4.434037208557129,-4.913355350494385,-5.152746200561523,-2.20566725730896,-6.168385028839111,-0.8605577349662781
HICKORY,"Are you all right, Dorothy?",0.2857142857142857,[ 1.9720396 -1.1479214],[ 1.6343331 -1.5527943],0.0977812707424163,-4.678141117095947,-5.781064033508301,-6.002649784088135,-4.8306565284729,-3.535932779312134,1.076015591621399,-4.099052906036377,-2.22096848487854,-5.340847969055176,-5.48075532913208,-5.0773749351501465,-6.774486541748047,-6.956235408782959,-5.528073310852051,-5.042128086090088,-5.618643760681152,-5.148292541503906,-4.49641227722168,-5.05751371383667,-4.012438774108887,-4.163950443267822,-7.208096504211426,-5.202048301696777,-4.873781681060791,-5.404404163360596,-2.9056456089019775,-6.575260162353516,-1.5838909149169922
DOROTHY,"Yes, I'm all right.   Oh -- I fell in and -
          - and Zeke --

MCS -- Zeke -- Dorothy -- Hunk and Hickory -- they all look
at Zeke -- they laugh -- Aunt Em enters with plate of
crullers -- CAMERA TRUCKS forward on Hunk -- Aunt Em and
Hickory -- they speak -- Hunk and Hickory each take cruller --
go to b.g. -- CAMERA PULLS back as Aunt Em comes forward to
Zeke and Dorothy -- she speaks to Zeke -- CAMERA TRUCKS
forward as Dorothy and Aunt Em walk to b.g. -- Dorothy takes
cruller -- Aunt Em runs to b.g. --",0.1952380952380952,[ 0.6018826 -0.3863683],[ 1.228022  -1.4732516],0.0909802615642547,-5.722506523132324,-2.5003156661987305,-6.848400592803955,-5.27763557434082,-2.5196919441223145,-6.16512393951416,-6.624841690063477,-7.1611785888671875,-7.043054103851318,-6.403172016143799,-6.023294925689697,-7.181453227996826,-7.019890308380127,-4.928310394287109,-6.85756254196167,-7.279531002044678,-7.727328777313232,-2.601386547088623,-6.198604106903076,-7.15245246887207,-5.498745441436768,-6.673542022705078,-4.048185348510742,-5.846163272857666,-7.738808631896973,-6.397708415985107,-6.782800197601318,1.1531434059143066
DOROTHY (CONT'D),"Why, Zeke, -- you're just as scared as I
          am!",0.0,[ 0.8647056  -0.36810556],[ 1.51554   -1.6129506],0.0903108716011047,-4.422212600708008,-4.70274543762207,-4.957878589630127,-4.7202467918396,-3.707493543624878,-4.696965217590332,-3.866757869720459,-4.372954368591309,-5.607602596282959,-5.1862077713012695,-4.98460054397583,-4.942777633666992,-5.81277322769165,-4.460651874542236,1.8645464181900024,-6.539882659912109,-5.658702373504639,-4.703400611877441,-5.457366466522217,-2.7637176513671875,-4.835501194000244,-6.672805309295654,-3.891108989715576,-5.945933818817139,-6.863211631774902,-4.239506244659424,-4.565433502197266,-2.020181179046631
HICKORY,"Look at you, Zeke -- you're just as white",0.0,[-0.121351    0.35137224],[ 1.1783257 -1.2291957],0.0929675102233886,-4.13707160949707,-5.460050582885742,-6.602908134460449,-4.926959991455078,-2.695937395095825,-7.488926410675049,-7.25145149230957,-6.8553690910339355,-7.230317115783691,-5.902508735656738,-6.379212379455566,-6.415185451507568,-7.384625434875488,-4.645637512207031,-6.814418315887451,-7.802643299102783,-7.9274983406066895,-5.16480827331543,-6.508148193359375,-7.899187088012695,-6.494989395141602,-6.729378700256348,-3.9510374069213867,-7.06499719619751,-8.478300094604492,-6.667041301727295,-5.598939895629883,2.065662384033203
AUNT EM,"Here, here, what's all this jabber-
          wapping when there's work to be done? I
          know three shiftless farm hands that'll
          be out of a job before they know it!",0.0,[-0.39504445  0.6190696 ],[ 1.1329612 -1.0301119],0.0917592346668243,-6.917688369750977,-6.176380634307861,-6.019316673278809,-4.511092662811279,-5.0559539794921875,-6.711211204528809,-1.208123803138733,-0.963408350944519,-7.010180950164795,-5.459339618682861,-5.510005474090576,-6.847681522369385,-6.960702419281006,-6.650345325469971,-6.687860012054443,-8.05178451538086,-7.920125484466553,-7.18057918548584,-7.115035057067871,-7.344010353088379,-5.500938892364502,-9.633373260498047,-4.783215045928955,-8.675379753112793,-7.6267523765563965,-6.17603063583374,-5.076818466186523,0.7060862183570862
HICKORY,"Well, Dorothy was walking along the --",0.0,[0.1873811  0.16285017],[ 1.7826792 -1.7394415],0.0911491811275482,-5.375880718231201,-6.126588821411133,-6.791382312774658,-5.5823516845703125,-3.910846471786499,-6.906450271606445,-6.0352935791015625,-6.611231803894043,-6.996354579925537,-5.876516819000244,-5.978283882141113,-6.658042907714844,-7.3704447746276855,-5.720353603363037,-6.547943592071533,-6.66926908493042,-7.773447036743164,-5.712363243103027,-6.745474338531494,-7.7363600730896,-6.085844993591309,-7.529430389404297,-4.558028221130371,-7.430716037750244,-7.908105850219727,-6.2948784828186035,-6.650813102722168,3.230909585952759
AUNT EM,"I saw you tinkering with that
          contraption, Hickory. Now, you and Hunk
          get back to that wagon!",0.0,[-0.26551783  0.3114208 ],[ 1.365949  -1.4623996],0.1097362041473388,-5.7554826736450195,-5.098667621612549,-6.282186031341553,-5.012940406799316,-4.031198501586914,-6.7643938064575195,-5.832394599914551,-6.043686389923096,-7.005314826965332,-6.3843207359313965,-6.56917142868042,-6.8195905685424805,-7.548933029174805,-5.456063270568848,-6.96021842956543,-7.871204853057861,-8.298088073730469,-5.524580955505371,-7.105112552642822,-7.87977409362793,-5.836259365081787,-7.8605570793151855,-4.928686618804932,-7.734586715698242,-8.42251205444336,-6.896538257598877,-6.756735801696777,3.002453565597534
HICKORY,"All right, Mrs. Gale. But some day
          they're going to erect a statue to me in
          this town, and --",0.2857142857142857,[0.21806896 0.04172119],[ 1.4710118 -1.596265 ],0.0962184965610504,-5.370044708251953,-5.25944185256958,-6.754085063934326,-5.487631320953369,-2.758089542388916,-6.326706886291504,-5.854490280151367,-5.472011566162109,-6.225346565246582,-6.598465442657471,-6.428945064544678,-7.372450828552246,-8.404099464416504,-5.130098342895508,-7.363961696624756,-7.954677104949951,-8.58888053894043,-5.209759712219238,-6.618734359741211,-8.260747909545898,-4.445733547210693,-7.830019474029541,-5.018807411193848,-7.509288311004639,-8.524758338928223,-7.159276008605957,-7.026491165161133,2.0352559089660645
AUNT EM,"Well, don't start posing for it now.
          Here, here -- can't work on an empty
          stomach. Have some crullers.",-0.1,[ 1.1425089  -0.62693334],[ 1.0390838 -1.1560928],0.0961232483386993,-6.852877616882324,-6.128739356994629,-4.232333660125732,-2.3867170810699463,-3.87583065032959,-6.096731185913086,-5.114563941955566,-5.672037601470947,-7.359491348266602,-4.601909160614014,-0.9261738061904907,-6.314962863922119,-7.142960071563721,-7.308454990386963,-7.728134632110596,-8.208688735961914,-8.311058044433594,-6.850354194641113,-8.034605979919434,-7.962587356567383,-6.210621356964111,-8.8009672164917,-4.759196758270264,-8.109469413757324,-8.591730117797852,-6.164901256561279,-7.089737415313721,0.7896098494529724
AUNT EM,Just fried.,0.0,[0.4443954  0.44505283],[ 1.1198555 -0.9576295],0.0905636250972747,-5.540672302246094,-6.403505325317383,-5.196478366851807,-4.346136569976807,-4.155786037445068,-6.768246650695801,-6.3067779541015625,-6.440889835357666,-6.958179950714111,-5.9142842292785645,-5.925445556640625,-5.655837059020996,-7.3125104904174805,-6.427514553070068,-6.433933734893799,-7.705680847167969,-8.040441513061523,-6.5741071701049805,-6.967794418334961,-8.058819770812988,-6.383255481719971,-7.989128112792969,-5.550455570220947,-8.181788444519043,-8.377032279968262,-6.3541741371154785,-7.298277854919434,3.175971031188965
HICKORY,Thanks.,0.2,[-0.370325   0.8757299],[ 1.2195907 -1.1703982],0.0887443125247955,-5.147387504577637,-6.290310859680176,-6.806906223297119,-5.339074611663818,-4.597309589385986,-6.260883331298828,-5.949649810791016,-6.445365905761719,-6.791614055633545,-6.22617769241333,-5.761833667755127,-6.779120922088623,-7.271751403808594,-6.082680702209473,-7.625678062438965,4.507147789001465,-7.725029468536377,-5.791374206542969,-6.650284767150879,-8.4874906539917,-5.427586078643799,-7.558939456939697,-5.21253776550293,-6.176512241363525,-6.201846122741699,-6.034266948699951,-6.3030219078063965,-4.497942924499512
ZEKE,"You see, Dorothy toppled in with the big
          Duroc...",0.0,[-1.3682624  1.524022 ],[ 1.2534019 -1.2321237],0.0906713306903839,-5.541484355926514,-5.832927703857422,-6.306224346160889,-5.173201084136963,-3.690312385559082,-7.226862907409668,-6.050897598266602,-6.440424919128418,-7.425403118133545,-5.87833309173584,-6.050404071807861,-6.4290571212768555,-7.35910177230835,-5.968776702880859,-6.384096145629883,-7.703310489654541,-7.87408447265625,-6.016402244567871,-6.712088584899902,-7.882965564727783,-6.361256122589111,-7.854522705078125,-4.526119232177734,-7.797291278839111,-8.345000267028809,-6.213356018066406,-6.581791877746582,2.9940528869628906
AUNT EM,"It's no place for Dorothy about a pig
          sty! Now you go feed those hogs before
          they worry themselves into anemia!",0.0,[0.15082522 0.21044543],[ 0.03280739 -0.14213909],0.093889981508255,-6.9445271492004395,-5.842112064361572,-5.5172553062438965,-3.5987417697906494,-4.493571758270264,-3.542989730834961,-6.076679229736328,-6.513367652893066,-6.644668102264404,-4.978394985198975,-4.018790245056152,-6.590129375457764,-7.136336803436279,-6.763543128967285,-5.6801981925964355,-7.734347820281982,-7.320624351501465,-5.722780227661133,-8.121788024902344,-5.5324482917785645,-5.797756195068359,-8.123376846313477,-4.885751724243164,-6.388655185699463,-7.623142242431641,-4.785115718841553,-7.40504789352417,2.1355602741241455
ZEKE,Yes'am.,0.0,[0.3271746 0.2021307],[ 1.0779403  -0.94787455],0.0881985425949096,-5.1385297775268555,-6.235430717468262,-6.845008373260498,-5.720043182373047,-1.0321964025497437,-7.1650495529174805,-6.141665935516357,-5.931078910827637,-6.940004825592041,-7.03438663482666,-6.401058673858643,-6.922152519226074,-8.008801460266113,-3.991428852081299,-7.156704425811768,-6.682085990905762,-8.427835464477539,-4.83154296875,-6.1468424797058105,-8.035079956054688,-5.943733215332031,-7.0928120613098145,-4.655313491821289,-6.9450554847717285,-8.834210395812988,-7.3766703605651855,-6.175566673278809,0.6774654388427734
DOROTHY,"Auntie Em, really -- you know what Miss
          Gulch said she was gonna do to Toto? She
          said she was gonna --",0.2,[-0.19297703  0.3457875 ],[ 1.1130463 -1.166289 ],0.1166547536849975,-5.723789215087891,-5.550303936004639,-6.456381320953369,-5.438375473022461,-4.586613178253174,-6.890956878662109,-4.241281986236572,-3.901611089706421,-6.637975215911865,-6.263813495635986,-6.612643718719482,-6.6951727867126465,-7.419632434844971,-5.288087368011475,-6.659764766693115,-7.754384994506836,-8.003498077392578,-6.007736682891846,-6.656158447265625,-7.7341413497924805,-5.769227027893066,-8.399308204650879,-5.308747291564941,-8.156002044677734,-7.979918003082275,-6.623599052429199,-5.820465087890625,2.753385066986084
AUNT EM,"Now, Dorothy, dear, stop imagining
          things. You always get yourself into a
          fret over nothing.",0.0,[0.16692914 0.12020903],[ 1.377112  -1.0967466],0.1005370318889617,-6.917658805847168,-6.194899559020996,-4.473950386047363,-2.4755797386169434,-3.8345587253570557,-3.3847970962524414,-6.323575973510742,-6.899886131286621,-7.1505351066589355,-4.360573768615723,-3.2143940925598145,-6.431849002838135,-6.894286632537842,-7.339415550231934,-6.3208441734313965,-8.000870704650879,-7.311995983123779,-5.947364330291748,-7.961302757263184,-6.153735160827637,-5.79140567779541,-7.913766384124756,-4.396543502807617,-6.571658611297607,-7.648489475250244,-4.729890823364258,-7.744565963745117,1.4255568981170654
DOROTHY,No --,0.0,[ 0.9323613  -0.23616123],[ 1.266142  -1.1918815],0.0862267017364502,-6.411002159118652,-6.196030616760254,-5.052344799041748,-4.339714050292969,-4.601914405822754,-6.62578010559082,-5.346945285797119,-6.119253158569336,-7.36928129196167,-5.562539577484131,-3.002575635910034,-6.251591682434082,-7.255606174468994,-6.790499210357666,-6.779507637023926,-7.05013370513916,-7.803437232971191,-6.493908882141113,-7.367137432098389,-8.121262550354004,-6.7023797035217285,-8.502110481262207,-5.424692153930664,-8.1417875289917,-8.124896049499512,-6.252832889556885,-6.898521423339844,2.856051206588745
AUNT EM,"Now, you just help us out today, and find
          yourself a place where you won't get into
          any trouble.

MCU -- Dorothy reacts -- speaks --",-0.2,[ 0.64117414 -0.362399  ],[ 2.0369368 -2.056979 ],0.0930867195129394,-6.009992599487305,-6.711208343505859,-5.953541278839111,-4.621201038360596,-3.1980817317962646,-2.112257242202759,-6.52988862991333,-6.544267654418945,-6.022616863250732,-6.5459208488464355,-5.837031841278076,-7.366662502288818,-8.162145614624023,-6.809127330780029,-7.092996120452881,-6.257700443267822,-7.832569599151611,-6.083204746246338,-6.999659538269043,-7.562469005584717,-3.6660125255584717,-7.65389347076416,-5.274282932281494,-6.559391021728516,-7.3893914222717285,-6.557409763336182,-8.014237403869629,1.7841975688934326
DOROTHY,Some place where there isn't any trouble.,-0.2,[0.34540385 0.22798091],[ 1.8154002 -1.727141 ],0.0916683375835418,-3.5329253673553467,-6.140317916870117,-7.251287460327148,-5.598308086395264,-0.8714237213134766,-3.661661148071289,-6.603152751922607,-7.283747673034668,-6.657135486602783,-6.646092414855957,-5.296133518218994,-7.674740314483643,-8.208059310913086,-5.667471408843994,-7.369932651519775,-5.844430923461914,-7.798746585845947,-3.021777629852295,-6.138250350952148,-7.2780561447143555,-4.5099945068359375,-5.831906795501709,-4.48180627822876,-4.340073108673096,-8.224360466003418,-6.764004230499268,-7.768383979797363,0.4622187316417694
DOROTHY (CONT'D),"Do you suppose there is such a place,
          Toto? There must be. It's not a place
          you can get to by a boat or a train.
          It's far, far away -- behind the moon --
          beyond the rain --",-0.05,[ 0.85733014 -0.5373224 ],[ 1.6940842 -1.6717284],0.0904978811740875,-6.6669816970825195,-6.312784194946289,-6.009381294250488,-4.433175563812256,-3.7480685710906982,-6.561764717102051,-0.5740560293197632,-1.2522681951522827,-7.1031413078308105,-5.895970344543457,-3.6815881729125977,-6.640158176422119,-7.141969203948975,-6.5033698081970215,-6.536160945892334,-8.134121894836426,-8.195731163024902,-7.119920253753662,-7.1513895988464355,-7.495308876037598,-5.600123882293701,-9.331751823425293,-4.249944686889648,-8.360316276550293,-8.221297264099121,-6.765244483947754,-5.039300918579102,0.5626205801963806
